max_temp_celsius,min_temp_celsius,feat_poverty_rate,feat_unemployment_rate,feat_median_hh_income,feat_total_population,overall_homeless,unsheltered_homeless,hri_value
26.2,7.3,0.120455594,0.059930489,65780.75,50440323,15456,4053,114
20.9,5.0,0.120455594,0.059930489,65780.75,50440323,13054,1749,23
43.3,20.0,0.123822999,0.062661603,75925.25,51047292,13240,1956,146
28.3,1.7,0.122209383,0.062331384,71354.25,50970442,44337,19689,17
21.3,-1.3,0.13487497,0.064024887,86771.0,51097595,15456,4053,206
10.6,-3.6,0.127143061,0.063729376,82736.5,51083792,40578,17912,15
24.4,3.6,0.123822999,0.062661603,75925.25,51047292,14459,3536,29
6.6,-12.9,0.127143061,0.063729376,82736.5,51083792,154765,102050,5
20.8,-6.0,0.13487497,0.064024887,86771.0,51097595,14459,3536,87
34.6,4.8,0.122209383,0.062331384,71354.25,50970442,49612,15618,764
43.3,23.5,0.123822999,0.062661603,75925.25,51047292,199746,131708,300
18.7,-2.2,0.123822999,0.062661603,75925.25,51047292,14459,3536,34
23.4,-7.7,0.127143061,0.063729376,82736.5,51083792,49612,15618,19
19.6,5.5,0.120455594,0.059930489,65780.75,50440323,13269,2606,107
31.3,0.5,0.122209383,0.062331384,71354.25,50970442,199746,131708,106
16.1,-11.2,0.143754067,0.066437857,89433.75,51296062,175741,121175,7
20.7,2.2,0.13487497,0.064024887,86771.0,51097595,37503,14843,57
32.2,8.4,0.120455594,0.059930489,65780.75,50440323,67013,25395,101
24.8,5.2,0.13487497,0.064024887,86771.0,51097595,40578,17912,9
26.2,1.6,0.122209383,0.062331384,71354.25,50970442,175741,121175,55
21.6,1.5,0.143754067,0.066437857,89433.75,51296062,40033,16107,154
16.3,1.2,0.120613729,0.061154306,68955.0,50728272,70087,31698,16
8.2,-11.5,0.143754067,0.066437857,89433.75,51296062,69137,26627,150
25.4,11.7,0.127143061,0.063729376,82736.5,51083792,49612,15618,60
24.1,10.3,0.120613729,0.061154306,68955.0,50728272,37503,14843,26
18.1,-3.8,0.13487497,0.064024887,86771.0,51097595,211600,140401,63
33.2,12.5,0.127143061,0.063729376,82736.5,51083792,40033,16107,485
28.4,-1.8,0.127143061,0.063729376,82736.5,51083792,154765,102050,16
40.4,16.9,0.13487497,0.064024887,86771.0,51097595,37503,14843,1039
33.9,17.9,0.127143061,0.063729376,82736.5,51083792,154765,102050,350
33.3,22.2,0.120455594,0.059930489,65780.75,50440323,69137,26627,683
28.6,9.6,0.120455594,0.059930489,65780.75,50440323,38691,15373,18
17.4,-3.5,0.13487497,0.064024887,86771.0,51097595,154765,102050,10
25.8,7.6,0.143754067,0.066437857,89433.75,51296062,79024,39158,10
18.5,-5.3,0.127143061,0.063729376,82736.5,51083792,175741,121175,2
35.3,8.0,0.127143061,0.063729376,82736.5,51083792,40578,17912,48
29.0,7.4,0.122209383,0.062331384,71354.25,50970442,13054,1749,29
38.5,13.7,0.143754067,0.066437857,89433.75,51296062,199746,131708,270
23.0,5.2,0.143754067,0.066437857,89433.75,51296062,68248,26140,52
19.3,-3.6,0.120613729,0.061154306,68955.0,50728272,175741,121175,29
15.3,-2.5,0.127143061,0.063729376,82736.5,51083792,70087,31698,105
37.1,14.5,0.122209383,0.062331384,71354.25,50970442,69137,26627,91
25.1,4.9,0.13487497,0.064024887,86771.0,51097595,41645,18141,23
26.5,5.8,0.143754067,0.066437857,89433.75,51296062,199746,131708,14
12.5,-15.5,0.120455594,0.059930489,65780.75,50440323,175741,121175,4
14.2,-6.7,0.127143061,0.063729376,82736.5,51083792,75124,33971,5
14.2,4.2,0.120455594,0.059930489,65780.75,50440323,40578,17912,11
25.9,0.6,0.122209383,0.062331384,71354.25,50970442,13054,1749,85
21.6,-10.3,0.122209383,0.062331384,71354.25,50970442,40578,17912,1
20.7,-2.1,0.127143061,0.063729376,82736.5,51083792,14459,3536,2
34.1,6.3,0.120455594,0.059930489,65780.75,50440323,70087,31698,86
24.3,5.4,0.122209383,0.062331384,71354.25,50970442,40033,16107,86
35.6,9.4,0.123822999,0.062661603,75925.25,51047292,15456,4053,94
22.0,3.6,0.123822999,0.062661603,75925.25,51047292,72707,9836,26
17.6,-10.0,0.143754067,0.066437857,89433.75,51296062,49612,15618,23
24.6,9.2,0.13487497,0.064024887,86771.0,51097595,186675,127722,102
36.3,12.9,0.120455594,0.059930489,65780.75,50440323,79024,39158,324
38.3,17.3,0.143754067,0.066437857,89433.75,51296062,41645,18141,622
22.5,0.3,0.143754067,0.066437857,89433.75,51296062,40033,16107,8
26.1,7.2,0.123822999,0.062661603,75925.25,51047292,40033,16107,106
18.6,2.0,0.120455594,0.059930489,65780.75,50440323,14027,2921,7
30.8,5.8,0.120613729,0.061154306,68955.0,50728272,175741,121175,8
26.3,5.0,0.127143061,0.063729376,82736.5,51083792,154765,102050,24
33.8,2.3,0.143754067,0.066437857,89433.75,51296062,69137,26627,118
28.3,-0.1,0.127143061,0.063729376,82736.5,51083792,175741,121175,9
38.0,12.2,0.122209383,0.062331384,71354.25,50970442,40578,17912,124
36.7,14.7,0.13487497,0.064024887,86771.0,51097595,40578,17912,548
33.2,12.4,0.122209383,0.062331384,71354.25,50970442,40578,17912,118
20.8,-5.6,0.123822999,0.062661603,75925.25,51047292,199746,131708,17
32.2,10.8,0.123822999,0.062661603,75925.25,51047292,13240,1956,103
18.7,-7.3,0.127143061,0.063729376,82736.5,51083792,211600,140401,5
22.3,-1.3,0.13487497,0.064024887,86771.0,51097595,154765,102050,3
14.5,-5.3,0.120613729,0.061154306,68955.0,50728272,49612,15618,4
28.5,-3.3,0.120613729,0.061154306,68955.0,50728272,224813,141325,5
20.3,2.8,0.122209383,0.062331384,71354.25,50970442,14459,3536,347
1.8,-21.6,0.13487497,0.064024887,86771.0,51097595,79024,39158,4
22.7,2.6,0.127143061,0.063729376,82736.5,51083792,224813,141325,22
23.8,10.2,0.13487497,0.064024887,86771.0,51097595,224813,141325,9
29.1,7.3,0.120613729,0.061154306,68955.0,50728272,13054,1749,133
32.9,11.2,0.127143061,0.063729376,82736.5,51083792,13269,2606,119
30.8,5.2,0.122209383,0.062331384,71354.25,50970442,79024,39158,7
21.4,-8.3,0.127143061,0.063729376,82736.5,51083792,67013,25395,11
32.1,8.1,0.120613729,0.061154306,68955.0,50728272,154765,102050,259
23.3,1.0,0.122209383,0.062331384,71354.25,50970442,70087,31698,318
38.4,12.6,0.143754067,0.066437857,89433.75,51296062,199746,131708,634
27.2,4.5,0.143754067,0.066437857,89433.75,51296062,13269,2606,7
18.4,-6.8,0.13487497,0.064024887,86771.0,51097595,224813,141325,3
31.4,7.7,0.13487497,0.064024887,86771.0,51097595,13240,1956,13
20.4,-6.7,0.13487497,0.064024887,86771.0,51097595,79024,39158,4
16.0,-7.8,0.143754067,0.066437857,89433.75,51296062,154765,102050,7
30.4,12.1,0.123822999,0.062661603,75925.25,51047292,13054,1749,283
16.5,-5.8,0.127143061,0.063729376,82736.5,51083792,69137,26627,31
29.5,6.0,0.143754067,0.066437857,89433.75,51296062,11198,1737,4
32.6,7.6,0.13487497,0.064024887,86771.0,51097595,186675,127722,11
16.5,-16.0,0.127143061,0.063729376,82736.5,51083792,38691,15373,4
34.5,12.7,0.13487497,0.064024887,86771.0,51097595,79024,39158,0
28.8,9.2,0.123822999,0.062661603,75925.25,51047292,27006,8345,164
31.0,7.1,0.122209383,0.062331384,71354.25,50970442,13054,1749,167
30.0,5.8,0.127143061,0.063729376,82736.5,51083792,44337,19689,23
16.2,-1.5,0.143754067,0.066437857,89433.75,51296062,14027,2921,19
29.7,-1.5,0.120455594,0.059930489,65780.75,50440323,13054,1749,9
16.2,-7.5,0.127143061,0.063729376,82736.5,51083792,67013,25395,17
10.8,-4.4,0.127143061,0.063729376,82736.5,51083792,75124,33971,0
26.3,4.5,0.13487497,0.064024887,86771.0,51097595,224813,141325,12
-1.7,-26.0,0.120613729,0.061154306,68955.0,50728272,13054,1749,1
31.0,2.0,0.127143061,0.063729376,82736.5,51083792,13054,1749,147
-1.1,-23.9,0.13487497,0.064024887,86771.0,51097595,67013,25395,1
27.4,5.5,0.13487497,0.064024887,86771.0,51097595,199746,131708,113
35.6,8.5,0.123822999,0.062661603,75925.25,51047292,41645,18141,10
29.5,9.2,0.13487497,0.064024887,86771.0,51097595,79024,39158,5
5.9,-14.7,0.120613729,0.061154306,68955.0,50728272,44337,19689,4
24.0,-0.9,0.143754067,0.066437857,89433.75,51296062,14027,2921,214
29.8,2.0,0.123822999,0.062661603,75925.25,51047292,13269,2606,270
40.6,18.4,0.120455594,0.059930489,65780.75,50440323,14027,2921,412
14.1,-12.8,0.123822999,0.062661603,75925.25,51047292,72707,9836,4
31.9,1.1,0.127143061,0.063729376,82736.5,51083792,15456,4053,71
21.4,-4.9,0.13487497,0.064024887,86771.0,51097595,69137,26627,3
35.7,18.8,0.127143061,0.063729376,82736.5,51083792,14027,2921,632
14.9,0.6,0.123822999,0.062661603,75925.25,51047292,38691,15373,6
26.0,7.8,0.120613729,0.061154306,68955.0,50728272,14459,3536,267
12.8,-5.9,0.123822999,0.062661603,75925.25,51047292,14027,2921,4
36.1,11.9,0.127143061,0.063729376,82736.5,51083792,68248,26140,142
25.9,7.1,0.122209383,0.062331384,71354.25,50970442,37503,14843,787
31.9,13.6,0.120455594,0.059930489,65780.75,50440323,14027,2921,251
7.4,-17.2,0.143754067,0.066437857,89433.75,51296062,70087,31698,7
12.5,-10.8,0.123822999,0.062661603,75925.25,51047292,75124,33971,21
33.8,1.7,0.143754067,0.066437857,89433.75,51296062,69137,26627,249
36.8,24.0,0.13487497,0.064024887,86771.0,51097595,72707,9836,375
20.2,-3.3,0.127143061,0.063729376,82736.5,51083792,40033,16107,3
33.7,16.3,0.13487497,0.064024887,86771.0,51097595,186675,127722,436
24.2,-7.0,0.13487497,0.064024887,86771.0,51097595,70087,31698,9
22.1,-7.4,0.122209383,0.062331384,71354.25,50970442,154765,102050,23
26.5,-2.4,0.120613729,0.061154306,68955.0,50728272,72707,9836,22
13.6,-7.1,0.143754067,0.066437857,89433.75,51296062,13240,1956,1
5.4,-15.6,0.13487497,0.064024887,86771.0,51097595,15456,4053,59
17.8,-8.0,0.120613729,0.061154306,68955.0,50728272,70087,31698,5
34.7,17.8,0.127143061,0.063729376,82736.5,51083792,224813,141325,445
34.2,10.7,0.123822999,0.062661603,75925.25,51047292,11198,1737,0
40.0,26.2,0.127143061,0.063729376,82736.5,51083792,67013,25395,348
22.9,1.9,0.120455594,0.059930489,65780.75,50440323,40578,17912,9
19.4,-1.6,0.143754067,0.066437857,89433.75,51296062,40033,16107,21
23.5,0.7,0.127143061,0.063729376,82736.5,51083792,69137,26627,9
34.3,12.3,0.127143061,0.063729376,82736.5,51083792,11198,1737,423
18.2,-4.3,0.143754067,0.066437857,89433.75,51296062,186675,127722,9
16.5,-10.9,0.13487497,0.064024887,86771.0,51097595,175741,121175,12
28.8,10.2,0.13487497,0.064024887,86771.0,51097595,49612,15618,119
16.5,-11.4,0.143754067,0.066437857,89433.75,51296062,49612,15618,11
38.7,19.5,0.120613729,0.061154306,68955.0,50728272,75124,33971,761
25.4,0.9,0.120455594,0.059930489,65780.75,50440323,70087,31698,116
27.7,1.9,0.13487497,0.064024887,86771.0,51097595,49612,15618,19
40.3,20.7,0.120455594,0.059930489,65780.75,50440323,199746,131708,826
19.3,-3.2,0.123822999,0.062661603,75925.25,51047292,211600,140401,8
15.3,-13.4,0.13487497,0.064024887,86771.0,51097595,14459,3536,6
19.9,-10.9,0.127143061,0.063729376,82736.5,51083792,199746,131708,8
17.9,-10.6,0.123822999,0.062661603,75925.25,51047292,15456,4053,6
34.6,13.7,0.123822999,0.062661603,75925.25,51047292,13054,1749,103
28.7,8.6,0.127143061,0.063729376,82736.5,51083792,14027,2921,835
28.6,11.4,0.123822999,0.062661603,75925.25,51047292,68248,26140,88
18.1,0.7,0.13487497,0.064024887,86771.0,51097595,72707,9836,22
19.5,-8.1,0.13487497,0.064024887,86771.0,51097595,154765,102050,97
13.5,-1.7,0.122209383,0.062331384,71354.25,50970442,14027,2921,3
21.3,-7.2,0.143754067,0.066437857,89433.75,51296062,154765,102050,3
26.7,7.0,0.143754067,0.066437857,89433.75,51296062,175741,121175,112
26.8,1.3,0.13487497,0.064024887,86771.0,51097595,27006,8345,115
31.3,7.1,0.127143061,0.063729376,82736.5,51083792,11198,1737,19
28.8,13.5,0.123822999,0.062661603,75925.25,51047292,37503,14843,12
26.0,2.1,0.123822999,0.062661603,75925.25,51047292,224813,141325,25
28.1,2.7,0.127143061,0.063729376,82736.5,51083792,41645,18141,6
30.4,9.2,0.123822999,0.062661603,75925.25,51047292,69137,26627,165
24.8,0.3,0.143754067,0.066437857,89433.75,51296062,49612,15618,50
31.5,10.9,0.13487497,0.064024887,86771.0,51097595,41645,18141,77
30.7,11.0,0.143754067,0.066437857,89433.75,51296062,154765,102050,18
21.2,1.6,0.120455594,0.059930489,65780.75,50440323,199746,131708,6
41.7,16.1,0.13487497,0.064024887,86771.0,51097595,69137,26627,824
11.0,-5.4,0.13487497,0.064024887,86771.0,51097595,49612,15618,88
32.8,11.4,0.127143061,0.063729376,82736.5,51083792,27006,8345,155
16.4,-6.3,0.127143061,0.063729376,82736.5,51083792,38691,15373,6
35.2,12.2,0.127143061,0.063729376,82736.5,51083792,186675,127722,24
24.3,-1.0,0.143754067,0.066437857,89433.75,51296062,68248,26140,19
24.0,-8.0,0.143754067,0.066437857,89433.75,51296062,40578,17912,10
22.8,0.8,0.13487497,0.064024887,86771.0,51097595,72707,9836,6
43.3,10.1,0.13487497,0.064024887,86771.0,51097595,15456,4053,787
16.2,-1.1,0.13487497,0.064024887,86771.0,51097595,68248,26140,79
21.2,-0.8,0.127143061,0.063729376,82736.5,51083792,79024,39158,14
38.1,21.5,0.122209383,0.062331384,71354.25,50970442,68248,26140,402
27.8,10.0,0.122209383,0.062331384,71354.25,50970442,69137,26627,20
31.5,4.6,0.123822999,0.062661603,75925.25,51047292,186675,127722,189
-4.5,-21.0,0.143754067,0.066437857,89433.75,51296062,224813,141325,0
22.5,1.8,0.143754067,0.066437857,89433.75,51296062,72707,9836,225
30.5,3.7,0.13487497,0.064024887,86771.0,51097595,69137,26627,470
30.2,1.6,0.120455594,0.059930489,65780.75,50440323,14459,3536,25
27.9,4.4,0.120613729,0.061154306,68955.0,50728272,14027,2921,128
11.5,-14.4,0.127143061,0.063729376,82736.5,51083792,75124,33971,178
22.5,8.0,0.123822999,0.062661603,75925.25,51047292,44337,19689,32
19.8,11.4,0.127143061,0.063729376,82736.5,51083792,72707,9836,8
14.1,-16.6,0.13487497,0.064024887,86771.0,51097595,67013,25395,30
26.4,-3.4,0.13487497,0.064024887,86771.0,51097595,13054,1749,4
19.2,-3.8,0.143754067,0.066437857,89433.75,51296062,44337,19689,12
40.2,24.2,0.127143061,0.063729376,82736.5,51083792,11198,1737,1306
41.3,18.4,0.123822999,0.062661603,75925.25,51047292,186675,127722,823
27.0,6.1,0.123822999,0.062661603,75925.25,51047292,13054,1749,137
28.2,8.2,0.13487497,0.064024887,86771.0,51097595,67013,25395,4
14.1,-15.5,0.122209383,0.062331384,71354.25,50970442,199746,131708,4
29.4,6.0,0.13487497,0.064024887,86771.0,51097595,224813,141325,154
35.8,7.6,0.120455594,0.059930489,65780.75,50440323,224813,141325,60
25.6,0.5,0.120455594,0.059930489,65780.75,50440323,40578,17912,10
24.8,-2.1,0.143754067,0.066437857,89433.75,51296062,68248,26140,259
23.7,2.1,0.120455594,0.059930489,65780.75,50440323,44337,19689,12
24.3,4.1,0.123822999,0.062661603,75925.25,51047292,68248,26140,76
12.8,-3.0,0.127143061,0.063729376,82736.5,51083792,175741,121175,0
27.6,-0.7,0.120613729,0.061154306,68955.0,50728272,69137,26627,128
23.5,0.3,0.123822999,0.062661603,75925.25,51047292,37503,14843,9
30.0,0.8,0.123822999,0.062661603,75925.25,51047292,38691,15373,107
12.2,-13.4,0.120613729,0.061154306,68955.0,50728272,27006,8345,8
23.9,2.5,0.123822999,0.062661603,75925.25,51047292,70087,31698,50
9.1,-9.2,0.122209383,0.062331384,71354.25,50970442,14459,3536,10
27.3,5.7,0.127143061,0.063729376,82736.5,51083792,14459,3536,121
13.0,-2.3,0.13487497,0.064024887,86771.0,51097595,199746,131708,11
21.3,8.1,0.120613729,0.061154306,68955.0,50728272,175741,121175,3
29.6,12.5,0.123822999,0.062661603,75925.25,51047292,41645,18141,61
27.0,4.4,0.122209383,0.062331384,71354.25,50970442,68248,26140,39
35.2,15.6,0.13487497,0.064024887,86771.0,51097595,75124,33971,201
35.3,14.5,0.127143061,0.063729376,82736.5,51083792,37503,14843,126
22.0,1.5,0.143754067,0.066437857,89433.75,51296062,224813,141325,69
33.5,7.0,0.143754067,0.066437857,89433.75,51296062,79024,39158,128
19.6,-2.2,0.143754067,0.066437857,89433.75,51296062,186675,127722,13
10.8,-14.8,0.120455594,0.059930489,65780.75,50440323,13240,1956,1
38.6,15.6,0.122209383,0.062331384,71354.25,50970442,175741,121175,90
19.4,0.6,0.120613729,0.061154306,68955.0,50728272,72707,9836,12
35.7,16.0,0.127143061,0.063729376,82736.5,51083792,49612,15618,20
23.7,1.7,0.120455594,0.059930489,65780.75,50440323,68248,26140,133
27.8,3.7,0.13487497,0.064024887,86771.0,51097595,27006,8345,39
21.2,-5.4,0.120613729,0.061154306,68955.0,50728272,70087,31698,16
32.4,10.9,0.13487497,0.064024887,86771.0,51097595,68248,26140,264
8.6,-15.7,0.13487497,0.064024887,86771.0,51097595,14027,2921,1
22.5,-0.7,0.123822999,0.062661603,75925.25,51047292,154765,102050,27
43.3,26.3,0.120455594,0.059930489,65780.75,50440323,69137,26627,458
34.6,13.0,0.123822999,0.062661603,75925.25,51047292,15456,4053,269
13.3,-10.8,0.127143061,0.063729376,82736.5,51083792,15456,4053,1
24.5,-1.4,0.123822999,0.062661603,75925.25,51047292,15456,4053,254
43.3,21.3,0.122209383,0.062331384,71354.25,50970442,68248,26140,301
18.5,-3.8,0.123822999,0.062661603,75925.25,51047292,49612,15618,22
40.6,18.8,0.143754067,0.066437857,89433.75,51296062,13054,1749,222
38.8,21.3,0.13487497,0.064024887,86771.0,51097595,40033,16107,172
26.4,1.9,0.123822999,0.062661603,75925.25,51047292,40033,16107,45
26.4,2.5,0.120613729,0.061154306,68955.0,50728272,79024,39158,8
41.1,17.1,0.143754067,0.066437857,89433.75,51296062,13269,2606,477
24.3,1.0,0.120455594,0.059930489,65780.75,50440323,44337,19689,5
26.2,3.6,0.13487497,0.064024887,86771.0,51097595,199746,131708,5
34.2,14.1,0.127143061,0.063729376,82736.5,51083792,44337,19689,177
20.6,-2.4,0.127143061,0.063729376,82736.5,51083792,154765,102050,118
28.9,9.6,0.120455594,0.059930489,65780.75,50440323,70087,31698,86
36.6,17.2,0.13487497,0.064024887,86771.0,51097595,67013,25395,23
16.7,-7.3,0.13487497,0.064024887,86771.0,51097595,40578,17912,17
28.2,7.9,0.13487497,0.064024887,86771.0,51097595,37503,14843,17
38.0,11.9,0.127143061,0.063729376,82736.5,51083792,68248,26140,531
23.3,9.8,0.127143061,0.063729376,82736.5,51083792,224813,141325,18
24.2,-4.0,0.120613729,0.061154306,68955.0,50728272,11198,1737,132
43.3,9.0,0.123822999,0.062661603,75925.25,51047292,49612,15618,78
10.9,-8.5,0.13487497,0.064024887,86771.0,51097595,37503,14843,17
25.3,8.8,0.13487497,0.064024887,86771.0,51097595,199746,131708,9
37.0,16.3,0.123822999,0.062661603,75925.25,51047292,40578,17912,294
36.7,18.0,0.123822999,0.062661603,75925.25,51047292,154765,102050,115
24.8,1.4,0.13487497,0.064024887,86771.0,51097595,37503,14843,209
41.2,14.1,0.123822999,0.062661603,75925.25,51047292,211600,140401,125
9.3,-13.9,0.127143061,0.063729376,82736.5,51083792,13269,2606,17
17.7,-7.6,0.122209383,0.062331384,71354.25,50970442,27006,8345,14
43.3,18.8,0.122209383,0.062331384,71354.25,50970442,224813,141325,428
16.6,0.8,0.13487497,0.064024887,86771.0,51097595,14459,3536,14
20.5,-6.3,0.13487497,0.064024887,86771.0,51097595,37503,14843,6
29.0,4.4,0.13487497,0.064024887,86771.0,51097595,70087,31698,9
29.5,3.5,0.120455594,0.059930489,65780.75,50440323,14459,3536,147
27.4,1.3,0.120613729,0.061154306,68955.0,50728272,49612,15618,66
28.9,10.9,0.127143061,0.063729376,82736.5,51083792,69137,26627,168
22.7,-2.7,0.143754067,0.066437857,89433.75,51296062,69137,26627,287
23.5,0.9,0.120613729,0.061154306,68955.0,50728272,15456,4053,11
24.0,11.6,0.13487497,0.064024887,86771.0,51097595,37503,14843,285
21.5,5.2,0.127143061,0.063729376,82736.5,51083792,14459,3536,15
41.4,25.4,0.123822999,0.062661603,75925.25,51047292,13269,2606,414
43.3,21.2,0.143754067,0.066437857,89433.75,51296062,37503,14843,160
32.2,-0.3,0.143754067,0.066437857,89433.75,51296062,211600,140401,201
33.4,4.4,0.13487497,0.064024887,86771.0,51097595,67013,25395,31
24.4,4.9,0.122209383,0.062331384,71354.25,50970442,40578,17912,8
24.1,2.4,0.143754067,0.066437857,89433.75,51296062,14027,2921,10
25.9,5.6,0.143754067,0.066437857,89433.75,51296062,79024,39158,15
15.9,-4.4,0.127143061,0.063729376,82736.5,51083792,186675,127722,61
22.6,-1.0,0.127143061,0.063729376,82736.5,51083792,175741,121175,3
27.8,6.1,0.127143061,0.063729376,82736.5,51083792,49612,15618,97
17.2,4.5,0.127143061,0.063729376,82736.5,51083792,41645,18141,21
37.0,15.7,0.143754067,0.066437857,89433.75,51296062,38691,15373,407
43.3,23.9,0.123822999,0.062661603,75925.25,51047292,154765,102050,408
41.5,13.1,0.120455594,0.059930489,65780.75,50440323,38691,15373,101
15.2,-12.0,0.127143061,0.063729376,82736.5,51083792,14027,2921,28
19.9,-1.2,0.127143061,0.063729376,82736.5,51083792,68248,26140,7
20.2,-5.0,0.143754067,0.066437857,89433.75,51296062,224813,141325,13
17.0,-7.0,0.143754067,0.066437857,89433.75,51296062,79024,39158,58
32.1,6.7,0.120455594,0.059930489,65780.75,50440323,14027,2921,387
29.8,6.9,0.123822999,0.062661603,75925.25,51047292,38691,15373,118
34.6,11.0,0.143754067,0.066437857,89433.75,51296062,38691,15373,438
35.4,8.7,0.122209383,0.062331384,71354.25,50970442,79024,39158,470
23.1,-3.1,0.122209383,0.062331384,71354.25,50970442,13054,1749,17
43.3,14.4,0.122209383,0.062331384,71354.25,50970442,13240,1956,7
23.7,-0.4,0.143754067,0.066437857,89433.75,51296062,70087,31698,261
21.1,-13.4,0.127143061,0.063729376,82736.5,51083792,40033,16107,16
15.1,-8.7,0.13487497,0.064024887,86771.0,51097595,13054,1749,6
32.8,14.4,0.127143061,0.063729376,82736.5,51083792,68248,26140,167
43.3,11.8,0.122209383,0.062331384,71354.25,50970442,44337,19689,137
24.6,-2.1,0.123822999,0.062661603,75925.25,51047292,154765,102050,91
32.5,2.3,0.123822999,0.062661603,75925.25,51047292,14459,3536,12
11.0,-12.8,0.127143061,0.063729376,82736.5,51083792,37503,14843,5
18.5,0.1,0.123822999,0.062661603,75925.25,51047292,13240,1956,22
22.2,-2.2,0.13487497,0.064024887,86771.0,51097595,11198,1737,35
33.4,7.3,0.13487497,0.064024887,86771.0,51097595,67013,25395,165
10.8,-18.5,0.143754067,0.066437857,89433.75,51296062,14459,3536,7
34.9,17.3,0.122209383,0.062331384,71354.25,50970442,14027,2921,12
19.9,-0.9,0.143754067,0.066437857,89433.75,51296062,70087,31698,9
42.1,21.3,0.127143061,0.063729376,82736.5,51083792,75124,33971,121
28.5,7.8,0.127143061,0.063729376,82736.5,51083792,68248,26140,49
18.6,-6.4,0.120613729,0.061154306,68955.0,50728272,13054,1749,4
34.5,20.8,0.123822999,0.062661603,75925.25,51047292,38691,15373,669
12.0,-10.7,0.120613729,0.061154306,68955.0,50728272,13269,2606,6
30.5,13.1,0.123822999,0.062661603,75925.25,51047292,154765,102050,154
22.6,1.1,0.120455594,0.059930489,65780.75,50440323,40033,16107,6
27.2,7.4,0.120613729,0.061154306,68955.0,50728272,186675,127722,67
19.8,-2.6,0.120455594,0.059930489,65780.75,50440323,14459,3536,14
42.3,22.3,0.13487497,0.064024887,86771.0,51097595,14459,3536,823
25.8,4.6,0.123822999,0.062661603,75925.25,51047292,69137,26627,7
20.6,2.6,0.143754067,0.066437857,89433.75,51296062,175741,121175,0
27.7,0.4,0.123822999,0.062661603,75925.25,51047292,68248,26140,273
30.3,-2.1,0.13487497,0.064024887,86771.0,51097595,13054,1749,150
36.4,10.6,0.143754067,0.066437857,89433.75,51296062,211600,140401,541
27.7,0.6,0.143754067,0.066437857,89433.75,51296062,41645,18141,37
30.4,14.3,0.143754067,0.066437857,89433.75,51296062,154765,102050,143
13.3,-15.8,0.122209383,0.062331384,71354.25,50970442,13269,2606,4
15.5,-7.1,0.13487497,0.064024887,86771.0,51097595,67013,25395,5
24.0,-1.6,0.120455594,0.059930489,65780.75,50440323,69137,26627,29
38.2,10.7,0.123822999,0.062661603,75925.25,51047292,224813,141325,147
25.3,2.4,0.127143061,0.063729376,82736.5,51083792,175741,121175,156
8.1,-17.4,0.122209383,0.062331384,71354.25,50970442,69137,26627,3
23.7,14.0,0.122209383,0.062331384,71354.25,50970442,44337,19689,6
31.3,6.2,0.123822999,0.062661603,75925.25,51047292,14027,2921,13
24.1,2.6,0.127143061,0.063729376,82736.5,51083792,199746,131708,9
23.2,-3.3,0.13487497,0.064024887,86771.0,51097595,211600,140401,26
25.7,5.6,0.127143061,0.063729376,82736.5,51083792,14027,2921,11
28.2,4.5,0.120613729,0.061154306,68955.0,50728272,11198,1737,13
26.3,-0.1,0.143754067,0.066437857,89433.75,51296062,41645,18141,1049
31.6,5.0,0.13487497,0.064024887,86771.0,51097595,175741,121175,220
33.0,8.8,0.127143061,0.063729376,82736.5,51083792,38691,15373,138
23.9,1.3,0.143754067,0.066437857,89433.75,51296062,224813,141325,18
30.2,10.7,0.123822999,0.062661603,75925.25,51047292,41645,18141,132
25.6,-4.0,0.123822999,0.062661603,75925.25,51047292,199746,131708,222
21.6,-1.5,0.143754067,0.066437857,89433.75,51296062,15456,4053,1
31.9,10.6,0.143754067,0.066437857,89433.75,51296062,69137,26627,26
43.3,24.7,0.120613729,0.061154306,68955.0,50728272,14027,2921,798
15.7,-12.6,0.13487497,0.064024887,86771.0,51097595,68248,26140,2
12.6,-11.3,0.127143061,0.063729376,82736.5,51083792,69137,26627,7
30.0,14.9,0.143754067,0.066437857,89433.75,51296062,38691,15373,172
25.4,0.2,0.120613729,0.061154306,68955.0,50728272,79024,39158,129
25.0,6.7,0.120613729,0.061154306,68955.0,50728272,75124,33971,4
31.4,10.7,0.143754067,0.066437857,89433.75,51296062,199746,131708,65
28.9,14.3,0.122209383,0.062331384,71354.25,50970442,13269,2606,51
17.0,-7.0,0.13487497,0.064024887,86771.0,51097595,11198,1737,1
29.3,3.3,0.143754067,0.066437857,89433.75,51296062,49612,15618,5
32.5,6.5,0.127143061,0.063729376,82736.5,51083792,75124,33971,62
21.1,-14.2,0.120455594,0.059930489,65780.75,50440323,37503,14843,8
18.8,-6.8,0.13487497,0.064024887,86771.0,51097595,14459,3536,67
8.2,-21.9,0.123822999,0.062661603,75925.25,51047292,72707,9836,26
22.6,-0.7,0.127143061,0.063729376,82736.5,51083792,199746,131708,104
43.3,18.3,0.122209383,0.062331384,71354.25,50970442,70087,31698,352
28.2,2.8,0.127143061,0.063729376,82736.5,51083792,11198,1737,10
36.6,15.4,0.120613729,0.061154306,68955.0,50728272,13054,1749,139
30.4,11.8,0.120613729,0.061154306,68955.0,50728272,75124,33971,125
